Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1665,1,August,8,August,St Martin Vintrey,7,4
1665,8,August,15,August,St Martin Vintrey,10,7
1665,15,August,22,August,St Martin Vintrey,17,17
1665,22,August,29,August,St Martin Vintrey,23,21
1665,29,August,5,September,St Martin Vintrey,25,23
1665,5,September,12,September,St Martin Vintrey,36,35
1665,12,September,19,September,St Martin Vintrey,64,61
1665,19,September,26,September,St Martin Vintrey,38,36
1665,26,September,3,October,St Martin Vintrey,44,44
1665,3,October,10,October,St Martin Vintrey,38,34
1665,10,October,17,October,St Martin Vintrey,24,19
1665,17,October,24,October,St Martin Vintrey,8,6
1665,24,October,31,October,St Martin Vintrey,11,10
1665,31,October,7,November,St Martin Vintrey,7,7
1665,7,November,14,November,St Martin Vintrey,12,7
1665,14,November,21,November,St Martin Vintrey,5,3
1665,21,November,28,November,St Martin Vintrey,4,4
1665,28,November,5,December,St Martin Vintrey,2,0
1665,5,December,12,December,St Martin Vintrey,1,0
1665,12,December,19,December,St Martin Vintrey,2,0
1665,20,December,27,December,St Martin Vintrey,2,0
1665,27,December,3,January,St Martin Vintrey,0,0
1666,2,January,9,January,St Martin Vintrey,0,0
1666,9,January,16,January,St Martin Vintrey,3,0
1666,16,January,23,January,St Martin Vintrey,1,0
1666,23,January,30,January,St Martin Vintrey,0,0
1666,30,January,6,February,St Martin Vintrey,0,0
1666,6,February,13,February,St Martin Vintrey,0,0
1666,13,February,20,February,St Martin Vintrey,0,0
1666,20,February,27,February,St Martin Vintrey,0,0
1666,27,February,16,March,St Martin Vintrey,1,0
1666,6,March,13,March,St Martin Vintrey,1,0
1666,13,March,20,March,St Martin Vintrey,0,0
1666,20,March,27,March,St Martin Vintrey,2,0
1666,27,March,3,April,St Martin Vintrey,0,0
1666,3,April,10,April,St Martin Vintrey,0,0
1666,10,April,17,April,St Martin Vintrey,2,1
1666,17,April,24,April,St Martin Vintrey,0,0
1666,24,April,1,May,St Martin Vintrey,0,0
1666,1,May,8,May,St Martin Vintrey,0,0
1666,8,May,15,May,St Martin Vintrey,0,0
1666,15,May,22,May,St Martin Vintrey,1,0
1666,22,May,29,May,St Martin Vintrey,1,0
1666,29,May,5,June,St Martin Vintrey,1,0
1666,5,June,12,June,St Martin Vintrey,0,0
1666,12,June,19,June,St Martin Vintrey,0,0
1666,19,June,26,June,St Martin Vintrey,0,0
1666,26,June,3,July,St Martin Vintrey,0,0
1666,3,July,10,July,St Martin Vintrey,3,1
1666,10,July,17,July,St Martin Vintrey,1,0
1666,17,July,24,July,St Martin Vintrey,3,1
1666,24,July,31,July,St Martin Vintrey,0,0
1666,31,July,7,August,St Martin Vintrey,1,0
1666,7,August,14,August,St Martin Vintrey,3,0
1666,14,August,21,August,St Martin Vintrey,2,0
1666,21,August,28,August,St Martin Vintrey,1,0
1666,28,August,18,September,St Martin Vintrey,0,0
1666,19,December,26,December,St Martin Vintrey,0,0
1666,26,December,2,January,St Martin Vintrey,0,0
1665,3,January,10,January,St Mary Abchurch,1,0
1665,10,January,17,January,St Mary Abchurch,0,0
1665,17,January,24,January,St Mary Abchurch,0,0
1665,24,January,31,January,St Mary Abchurch,1,0
1665,31,January,7,February,St Mary Abchurch,1,0
1665,7,February,14,February,St Mary Abchurch,0,0
1665,14,February,21,February,St Mary Abchurch,1,0
1665,21,February,28,February,St Mary Abchurch,0,0
1665,28,February,7,March,St Mary Abchurch,0,0
1665,7,March,14,March,St Mary Abchurch,1,0
1665,14,March,21,March,St Mary Abchurch,0,0
1665,21,March,28,March,St Mary Abchurch,0,0
1665,28,March,4,April,St Mary Abchurch,1,0
1665,4,April,11,April,St Mary Abchurch,0,0
1665,11,April,18,April,St Mary Abchurch,0,0
1665,18,April,25,April,St Mary Abchurch,1,0
1665,25,April,2,May,St Mary Abchurch,0,0
1665,2,May,9,May,St Mary Abchurch,0,0
1665,9,May,16,May,St Mary Abchurch,0,0
1665,16,May,23,May,St Mary Abchurch,0,0
1665,23,May,30,May,St Mary Abchurch,0,0
1665,30,May,6,June,St Mary Abchurch,0,0
1665,6,June,13,June,St Mary Abchurch,1,0
1665,13,June,20,June,St Mary Abchurch,0,0
1665,20,June,27,June,St Mary Abchurch,1,0
1665,27,June,4,July,St Mary Abchurch,1,0
1665,4,July,11,July,St Mary Abchurch,1,0
1665,11,July,18,July,St Mary Abchurch,1,0
1665,18,July,25,July,St Mary Abchurch,0,0
1665,25,July,1,August,St Mary Abchurch,1,0
1665,1,August,8,August,St Mary Abchurch,2,0
1665,8,August,15,August,St Mary Abchurch,1,0
1665,15,August,22,August,St Mary Abchurch,1,0
1665,22,August,29,August,St Mary Abchurch,5,4
1665,29,August,5,September,St Mary Abchurch,5,2
1665,5,September,12,September,St Mary Abchurch,5,4
1665,12,September,19,September,St Mary Abchurch,13,9
1665,19,September,26,September,St Mary Abchurch,6,4
1665,26,September,3,October,St Mary Abchurch,7,5
1665,3,October,10,October,St Mary Abchurch,5,2
1665,10,October,17,October,St Mary Abchurch,13,6
1665,17,October,24,October,St Mary Abchurch,5,5
1665,24,October,31,October,St Mary Abchurch,0,0
1665,31,October,7,November,St Mary Abchurch,4,4
1665,7,November,14,November,St Mary Abchurch,5,3
1665,14,November,21,November,St Mary Abchurch,0,0
1665,21,November,28,November,St Mary Abchurch,0,0
1665,28,November,5,December,St Mary Abchurch,1,0
1665,5,December,12,December,St Mary Abchurch,5,5
1665,12,December,19,December,St Mary Abchurch,2,1
1665,20,December,27,December,St Mary Abchurch,0,0
1665,27,December,3,January,St Mary Abchurch,1,0
1666,2,January,9,January,St Mary Abchurch,2,0
1666,9,January,16,January,St Mary Abchurch,1,0
1666,16,January,23,January,St Mary Abchurch,0,0
1666,23,January,30,January,St Mary Abchurch,1,1
1666,30,January,6,February,St Mary Abchurch,0,0
1666,6,February,13,February,St Mary Abchurch,1,0
1666,13,February,20,February,St Mary Abchurch,0,0
1666,20,February,27,February,St Mary Abchurch,0,0
1666,27,February,16,March,St Mary Abchurch,2,1
1666,6,March,13,March,St Mary Abchurch,0,0
1666,13,March,20,March,St Mary Abchurch,0,0
1666,20,March,27,March,St Mary Abchurch,0,0
1666,27,March,3,April,St Mary Abchurch,1,0
1666,3,April,10,April,St Mary Abchurch,0,0
1666,10,April,17,April,St Mary Abchurch,1,0
1666,17,April,24,April,St Mary Abchurch,0,0
1666,24,April,1,May,St Mary Abchurch,1,0
1666,1,May,8,May,St Mary Abchurch,1,0
1666,8,May,15,May,St Mary Abchurch,1,0
1666,15,May,22,May,St Mary Abchurch,0,0
1666,22,May,29,May,St Mary Abchurch,0,0
1666,29,May,5,June,St Mary Abchurch,1,0
1666,5,June,12,June,St Mary Abchurch,0,0
1666,12,June,19,June,St Mary Abchurch,0,0
1666,19,June,26,June,St Mary Abchurch,0,0
1666,26,June,3,July,St Mary Abchurch,0,0
1666,3,July,10,July,St Mary Abchurch,0,0
1666,10,July,17,July,St Mary Abchurch,1,0
1666,17,July,24,July,St Mary Abchurch,1,0
1666,24,July,31,July,St Mary Abchurch,1,0
1666,31,July,7,August,St Mary Abchurch,0,0
1666,7,August,14,August,St Mary Abchurch,0,0
1666,14,August,21,August,St Mary Abchurch,0,0
1666,21,August,28,August,St Mary Abchurch,1,0
1666,28,August,18,September,St Mary Abchurch,0,0
1666,19,December,26,December,St Mary Abchurch,1,0
1666,26,December,2,January,St Mary Abchurch,0,0
1665,3,January,10,January,St Mary Aldermanbury,2,0
1665,10,January,17,January,St Mary Aldermanbury,2,0
1665,17,January,24,January,St Mary Aldermanbury,2,0
1665,24,January,31,January,St Mary Aldermanbury,0,0
1665,31,January,7,February,St Mary Aldermanbury,0,0
1665,7,February,14,February,St Mary Aldermanbury,2,0
1665,14,February,21,February,St Mary Aldermanbury,0,0
1665,21,February,28,February,St Mary Aldermanbury,0,0
1665,28,February,7,March,St Mary Aldermanbury,0,0
1665,7,March,14,March,St Mary Aldermanbury,0,0
1665,14,March,21,March,St Mary Aldermanbury,0,0
1665,21,March,28,March,St Mary Aldermanbury,2,0
1665,28,March,4,April,St Mary Aldermanbury,1,0
1665,4,April,11,April,St Mary Aldermanbury,2,0
1665,11,April,18,April,St Mary Aldermanbury,2,0
1665,18,April,25,April,St Mary Aldermanbury,0,0
1665,25,April,2,May,St Mary Aldermanbury,0,0
1665,2,May,9,May,St Mary Aldermanbury,1,0
1665,9,May,16,May,St Mary Aldermanbury,0,0
1665,16,May,23,May,St Mary Aldermanbury,0,0
1665,23,May,30,May,St Mary Aldermanbury,1,0
1665,30,May,6,June,St Mary Aldermanbury,1,0
1665,6,June,13,June,St Mary Aldermanbury,0,0
1665,13,June,20,June,St Mary Aldermanbury,0,0
1665,20,June,27,June,St Mary Aldermanbury,0,0
1665,27,June,4,July,St Mary Aldermanbury,2,2
1665,4,July,11,July,St Mary Aldermanbury,0,0
1665,11,July,18,July,St Mary Aldermanbury,0,0
1665,18,July,25,July,St Mary Aldermanbury,5,1
1665,25,July,1,August,St Mary Aldermanbury,6,2
1665,1,August,8,August,St Mary Aldermanbury,5,1
1665,8,August,15,August,St Mary Aldermanbury,9,2
1665,15,August,22,August,St Mary Aldermanbury,11,5
1665,22,August,29,August,St Mary Aldermanbury,11,7
1665,29,August,5,September,St Mary Aldermanbury,15,15
1665,5,September,12,September,St Mary Aldermanbury,12,7
1665,12,September,19,September,St Mary Aldermanbury,20,16
1665,19,September,26,September,St Mary Aldermanbury,19,15
1665,26,September,3,October,St Mary Aldermanbury,14,14
1665,3,October,10,October,St Mary Aldermanbury,7,6
1665,10,October,17,October,St Mary Aldermanbury,7,6
1665,17,October,24,October,St Mary Aldermanbury,3,3
1665,24,October,31,October,St Mary Aldermanbury,4,4
1665,31,October,7,November,St Mary Aldermanbury,7,3
1665,7,November,14,November,St Mary Aldermanbury,3,0
1665,14,November,21,November,St Mary Aldermanbury,0,0
1665,21,November,28,November,St Mary Aldermanbury,0,0
1665,28,November,5,December,St Mary Aldermanbury,1,0
1665,5,December,12,December,St Mary Aldermanbury,0,0
1665,12,December,19,December,St Mary Aldermanbury,2,0
1665,20,December,27,December,St Mary Aldermanbury,0,0
1665,27,December,3,January,St Mary Aldermanbury,0,0
1666,2,January,9,January,St Mary Aldermanbury,1,0
1666,9,January,16,January,St Mary Aldermanbury,0,0
1666,16,January,23,January,St Mary Aldermanbury,0,0
1666,23,January,30,January,St Mary Aldermanbury,1,1
1666,30,January,6,February,St Mary Aldermanbury,1,0
1666,6,February,13,February,St Mary Aldermanbury,0,0
1666,13,February,20,February,St Mary Aldermanbury,0,0
1666,20,February,27,February,St Mary Aldermanbury,1,0
1666,27,February,16,March,St Mary Aldermanbury,0,0
1666,6,March,13,March,St Mary Aldermanbury,0,0
1666,13,March,20,March,St Mary Aldermanbury,1,0
1666,20,March,27,March,St Mary Aldermanbury,0,0
1666,27,March,3,April,St Mary Aldermanbury,2,0
1666,3,April,10,April,St Mary Aldermanbury,1,0
1666,10,April,17,April,St Mary Aldermanbury,0,0
1666,17,April,24,April,St Mary Aldermanbury,0,0
1666,24,April,1,May,St Mary Aldermanbury,0,0
1666,1,May,8,May,St Mary Aldermanbury,1,0
1666,8,May,15,May,St Mary Aldermanbury,0,0
1666,15,May,22,May,St Mary Aldermanbury,2,0
1666,22,May,29,May,St Mary Aldermanbury,0,0
1666,29,May,5,June,St Mary Aldermanbury,1,0
1666,5,June,12,June,St Mary Aldermanbury,1,0
1666,12,June,19,June,St Mary Aldermanbury,1,0
1666,19,June,26,June,St Mary Aldermanbury,0,0
1666,26,June,3,July,St Mary Aldermanbury,0,0
1666,3,July,10,July,St Mary Aldermanbury,0,0
1666,10,July,17,July,St Mary Aldermanbury,0,0
1666,17,July,24,July,St Mary Aldermanbury,1,0
1666,24,July,31,July,St Mary Aldermanbury,2,0
1666,31,July,7,August,St Mary Aldermanbury,3,0
1666,7,August,14,August,St Mary Aldermanbury,0,0
1666,14,August,21,August,St Mary Aldermanbury,2,0
1666,21,August,28,August,St Mary Aldermanbury,1,0
1666,28,August,18,September,St Mary Aldermanbury,0,0
1666,19,December,26,December,St Mary Aldermanbury,0,0
1666,26,December,2,January,St Mary Aldermanbury,2,0
1665,3,January,10,January,St Mary Aldermary,1,0
1665,10,January,17,January,St Mary Aldermary,1,0
1665,17,January,24,January,St Mary Aldermary,0,0
1665,24,January,31,January,St Mary Aldermary,0,0
1665,31,January,7,February,St Mary Aldermary,0,0
1665,7,February,14,February,St Mary Aldermary,0,0
1665,14,February,21,February,St Mary Aldermary,1,0
1665,21,February,28,February,St Mary Aldermary,0,0
1665,28,February,7,March,St Mary Aldermary,0,0
1665,7,March,14,March,St Mary Aldermary,0,0
1665,14,March,21,March,St Mary Aldermary,0,0
1665,21,March,28,March,St Mary Aldermary,0,0
1665,28,March,4,April,St Mary Aldermary,0,0
1665,4,April,11,April,St Mary Aldermary,1,0
1665,11,April,18,April,St Mary Aldermary,0,0
1665,18,April,25,April,St Mary Aldermary,0,0
1665,25,April,2,May,St Mary Aldermary,0,0
1665,2,May,9,May,St Mary Aldermary,1,0
1665,9,May,16,May,St Mary Aldermary,1,0
1665,16,May,23,May,St Mary Aldermary,1,0
1665,23,May,30,May,St Mary Aldermary,0,0
1665,30,May,6,June,St Mary Aldermary,0,0
1665,6,June,13,June,St Mary Aldermary,1,0
1665,13,June,20,June,St Mary Aldermary,0,0
1665,20,June,27,June,St Mary Aldermary,0,0
1665,27,June,4,July,St Mary Aldermary,0,0
1665,4,July,11,July,St Mary Aldermary,0,0
1665,11,July,18,July,St Mary Aldermary,1,0
1665,18,July,25,July,St Mary Aldermary,1,1
1665,25,July,1,August,St Mary Aldermary,1,0
1665,1,August,8,August,St Mary Aldermary,5,3
1665,8,August,15,August,St Mary Aldermary,2,1
1665,15,August,22,August,St Mary Aldermary,2,1
1665,22,August,29,August,St Mary Aldermary,8,6
1665,29,August,5,September,St Mary Aldermary,7,7
1665,5,September,12,September,St Mary Aldermary,9,7
1665,12,September,19,September,St Mary Aldermary,11,10
1665,19,September,26,September,St Mary Aldermary,13,12
1665,26,September,3,October,St Mary Aldermary,4,4
1665,3,October,10,October,St Mary Aldermary,8,6
1665,10,October,17,October,St Mary Aldermary,4,3
1665,17,October,24,October,St Mary Aldermary,1,0
1665,24,October,31,October,St Mary Aldermary,0,0
1665,31,October,7,November,St Mary Aldermary,9,7
1665,7,November,14,November,St Mary Aldermary,0,0
1665,14,November,21,November,St Mary Aldermary,3,3
1665,21,November,28,November,St Mary Aldermary,4,3
1665,28,November,5,December,St Mary Aldermary,1,1
1665,5,December,12,December,St Mary Aldermary,0,0
1665,12,December,19,December,St Mary Aldermary,0,0
1665,20,December,27,December,St Mary Aldermary,1,0
1665,27,December,3,January,St Mary Aldermary,2,0
1666,2,January,9,January,St Mary Aldermary,2,2
1666,9,January,16,January,St Mary Aldermary,0,0
1666,16,January,23,January,St Mary Aldermary,0,0
1666,23,January,30,January,St Mary Aldermary,1,0
1666,30,January,6,February,St Mary Aldermary,0,0
1666,6,February,13,February,St Mary Aldermary,1,0
1666,13,February,20,February,St Mary Aldermary,0,0
1666,20,February,27,February,St Mary Aldermary,0,0
1666,27,February,16,March,St Mary Aldermary,0,0
1666,6,March,13,March,St Mary Aldermary,0,0
1666,13,March,20,March,St Mary Aldermary,0,0
1666,20,March,27,March,St Mary Aldermary,0,0
1666,27,March,3,April,St Mary Aldermary,0,0
1666,3,April,10,April,St Mary Aldermary,0,0
1666,10,April,17,April,St Mary Aldermary,1,0
1666,17,April,24,April,St Mary Aldermary,0,0
1666,24,April,1,May,St Mary Aldermary,0,0
1666,1,May,8,May,St Mary Aldermary,0,0
1666,8,May,15,May,St Mary Aldermary,0,0
1666,15,May,22,May,St Mary Aldermary,0,0
1666,22,May,29,May,St Mary Aldermary,0,0
1666,29,May,5,June,St Mary Aldermary,0,0
1666,5,June,12,June,St Mary Aldermary,0,0
1666,12,June,19,June,St Mary Aldermary,1,0
1666,19,June,26,June,St Mary Aldermary,0,0
1666,26,June,3,July,St Mary Aldermary,0,0
1666,3,July,10,July,St Mary Aldermary,0,0
1666,10,July,17,July,St Mary Aldermary,1,0
1666,17,July,24,July,St Mary Aldermary,0,0
1666,24,July,31,July,St Mary Aldermary,0,0
1666,31,July,7,August,St Mary Aldermary,0,0
1666,7,August,14,August,St Mary Aldermary,1,0
1666,14,August,21,August,St Mary Aldermary,1,0
1666,21,August,28,August,St Mary Aldermary,0,0
1666,28,August,18,September,St Mary Aldermary,0,0
1666,19,December,26,December,St Mary Aldermary,0,0
1666,26,December,2,January,St Mary Aldermary,0,0
1665,3,January,10,January,St Mary Bothaw,0,0
1665,10,January,17,January,St Mary Bothaw,1,0
1665,17,January,24,January,St Mary Bothaw,1,0
1665,24,January,31,January,St Mary Bothaw,1,0
1665,31,January,7,February,St Mary Bothaw,1,0
1665,7,February,14,February,St Mary Bothaw,0,0
1665,14,February,21,February,St Mary Bothaw,1,0
1665,21,February,28,February,St Mary Bothaw,0,0
1665,28,February,7,March,St Mary Bothaw,0,0
1665,7,March,14,March,St Mary Bothaw,0,0
1665,14,March,21,March,St Mary Bothaw,0,0
1665,21,March,28,March,St Mary Bothaw,0,0
1665,28,March,4,April,St Mary Bothaw,0,0
1665,4,April,11,April,St Mary Bothaw,0,0
1665,11,April,18,April,St Mary Bothaw,0,0
1665,18,April,25,April,St Mary Bothaw,2,0
1665,25,April,2,May,St Mary Bothaw,0,0
1665,2,May,9,May,St Mary Bothaw,0,0
1665,9,May,16,May,St Mary Bothaw,1,0
1665,16,May,23,May,St Mary Bothaw,0,0
1665,23,May,30,May,St Mary Bothaw,3,0
1665,30,May,6,June,St Mary Bothaw,0,0
1665,6,June,13,June,St Mary Bothaw,0,0
1665,13,June,20,June,St Mary Bothaw,0,0
1665,20,June,27,June,St Mary Bothaw,0,0
1665,27,June,4,July,St Mary Bothaw,1,0
1665,4,July,11,July,St Mary Bothaw,0,0
1665,11,July,18,July,St Mary Bothaw,0,0
1665,18,July,25,July,St Mary Bothaw,0,0
1665,25,July,1,August,St Mary Bothaw,0,0
1665,1,August,8,August,St Mary Bothaw,1,0
1665,8,August,15,August,St Mary Bothaw,0,0
1665,15,August,22,August,St Mary Bothaw,1,1
1665,22,August,29,August,St Mary Bothaw,5,5
